440781	112.7159	22.0346
445224	116.2247	23.034
445221	116.3617	23.6067
445222	115.9168	23.4947
445281	116.0781	23.2889
440923	111.2405	21.685
440981	110.9756	22.0355
440982	110.5395	21.8454
440983	111.1254	22.4319
441422	116.6641	24.3479
441423	116.2913	23.916
441427	116.1961	24.6832
441421	116.1995	24.3714
441426	115.9326	24.6956
441424	115.6413	23.8028
441481	115.7533	24.2673
441821	113.5666	23.881
441826	112.2636	24.5741
441825	112.1008	24.5151
441882	112.4591	24.937
441827	112.8865	23.8991
441823	112.6813	24.5094
441881	113.3231	24.2256
440523	117.0704	23.4391
441521	115.2863	22.9696
441581	115.788	22.9678
441523	115.6291	23.2844
440281	113.2469	25.2444
440282	114.3865	25.1899
440224	113.7854	25.1484
440232	113.1757	24.812
440222	114.1154	24.8527
440229	114.0304	24.4267
440233	114.1417	24.07
441702	111.93	21.7628
441781	111.6944	22.2238
441723	112.0662	21.9638
441721	111.6005	21.7206
445381	111.4932	22.6909
445321	112.2175	22.6269
445322	111.6199	23.0436
445323	111.9631	22.8473
440882	110.0126	20.7965
440881	110.1417	21.6452
440823	110.0398	21.2703
440883	110.7081	21.4416
440825	110.2578	20.4299
441226	111.9872	23.2763
441225	111.7234	23.5612
441283	112.4617	23.0825
441223	112.4433	23.6772
441224	112.1802	23.9742
441284	112.6875	23.4314
451024	106.5942	23.3822
451025	106.321	23.1496
451028	106.5178	24.8296
451027	106.6483	24.3637
451031	105.3032	24.6804
451026	105.8347	23.2475
451023	107.5775	23.5409
451022	107.1916	23.6145
451029	105.9998	24.3925
451021	106.8112	23.7297
451030	105.0973	24.3913
450521	109.3353	21.7404
451424	107.1371	22.8134
451421	107.8291	22.524
451423	106.8585	22.4315
451422	107.2946	22.005
451481	106.837	22.0936
451425	107.0813	23.1171
450681	108.061	21.6271
450621	107.9023	22.0536
450881	110.0871	23.3332
450821	110.4126	23.5386
450332	110.9094	24.9493
450327	111.0777	25.4588
450331	110.2609	25.2629
450322	110.0714	25.3062
450323	110.4181	25.381
450328	110.0102	25.8683
450330	110.7976	24.5589
450324	111.0264	25.9364
450325	110.601	25.607
450321	110.4829	24.8572
450326	109.9169	24.9973
450329	110.5984	26.0678
451227	107.2076	24.1575
451229	107.7119	23.9707
451224	107.4135	24.5116
451228	108.118	24.1697
451223	107.0197	24.56
451226	108.2919	25.1045
451225	108.8271	24.9045
451221	107.468	25.1194
451222	106.9965	25.0188
451281	108.5465	24.4811
451123	111.3132	24.8916
451121	110.9769	24.108
451122	111.2488	24.5138
451381	108.9425	23.8028
451324	110.1377	24.0898
451323	109.6876	23.6107
451322	109.7719	24.0191
451321	108.7523	24.0187
450222	109.2301	24.6298
450221	109.2742	24.2095
450223	109.8028	24.5321
450224	109.514	25.1397
450225	109.0578	25.3436
450226	109.51	25.7475
450126	108.9404	23.1683
450127	109.1689	22.7749
450123	107.6906	23.1102
450124	108.1696	23.6649
450125	108.6458	23.5217
450122	108.2601	23.258
450721	109.1477	22.3157
450722	109.5423	22.2713
450421	111.2983	23.6267
450481	111.0287	22.9252
450423	110.5612	24.1338
450422	110.7788	23.5109
450981	110.467	22.5288
450923	109.8789	22.0667
450922	110.2721	22.2517
450921	110.6102	22.8316
450924	109.9286	22.7984
520424	105.5687	25.8621
520421	106.2914	26.4087
520422	105.7426	26.3457
520423	105.8335	25.8443
520425	106.1883	25.7006
520521	105.6945	27.2312
520527	104.6381	27.1354
520523	106.2751	27.4485
520525	105.2838	26.8085
520522	106.1208	27.0504
520526	104.1378	26.9129
520524	105.7921	26.6481
520121	107.0468	27.0754
520181	106.3538	26.6886
520122	106.6819	27.1508
520123	106.5905	26.9315
520222	104.6669	25.7728
520221	104.9303	26.4305
522626	108.7074	27.3653
522633	108.7297	25.7188
522636	107.9312	26.2312
522622	107.8692	26.953
522629	108.6945	26.6512
522628	109.1324	26.5667
522601	107.9482	26.6317
522634	108.1544	26.3432
522631	109.0745	26.1575
522635	107.6187	26.4682
522632	108.4199	26.0362
522624	108.7622	26.9402
522623	108.1541	27.0703
522630	108.3235	26.6561
522627	109.2645	26.9246
522625	108.4758	27.1216
522701	107.4775	26.1536
522726	107.5637	25.6368
522702	107.4912	26.7771
522723	107.2039	26.4336
522731	106.7222	25.9829
522722	107.9302	25.4013
522730	106.9959	26.5065
522728	106.7097	25.4192
522727	107.113	25.7918
522732	107.9565	25.8528
522725	107.4214	27.1723
522729	106.4041	26.0004
522328	105.3802	25.1399
522327	105.8386	24.9235
522323	105.0001	25.7278
522324	105.2084	25.8413
522326	106.1732	25.2323
522322	105.2776	25.4997
522301	104.8578	25.0025
522325	105.6933	25.4216
520626	108.0947	28.2645
520621	108.7786	27.7288
520623	108.1699	27.4907
520624	108.1494	27.8488
520628	109.0415	28.1297
520627	108.3442	28.6242
520625	108.5323	27.9987
520622	108.9918	27.3358
520381	105.9205	28.4933
520325	107.6168	28.9341
520327	107.7715	27.9288
520328	107.4916	27.7648
520382	106.3479	27.8392
520323	107.2035	28.1463
520322	106.8863	28.4144
520326	107.9199	28.6614
520330	106.3589	28.3573
520329	107.7093	27.3947
520324	107.4127	28.5066
520321	106.9026	27.6693
130683	115.3348	38.3937
130632	115.8867	38.8782
130637	115.4877	38.4591
130626	115.755	39.2115
130682	115.0574	38.4658
130624	114.1642	38.8948
130684	116.0409	39.265
130628	115.8384	38.673
130623	115.4446	39.6161
130630	114.7304	39.3669
130635	115.6692	38.5282
130621	115.2775	38.9702
130622	115.4934	38.7383
130634	114.6606	38.7066
130629	115.9087	39.0578
130636	115.0739	38.9279
130627	114.806	38.9045
130631	115.1783	38.679
130638	116.1832	39.0427
130625	115.5796	39.0418
130633	115.254	39.3175
130681	115.999	39.4824
130981	116.3892	38.0902
130921	116.8627	38.3021
130923	116.6778	37.8874
130924	117.5672	38.1424
130984	116.2715	38.4837
130983	117.4002	38.4015
130930	117.1595	38.0912
130927	116.8658	38.0231
130922	116.8512	38.5657
130982	116.1632	38.7411
130926	115.8858	38.4222
130928	116.508	37.6618
130929	116.1755	38.2427
130925	117.2669	37.9603
130821	118.1257	40.9732
130826	116.6237	41.4256
130827	118.6358	40.578
130825	117.5699	41.5179
130824	117.3695	40.9248
130823	118.7393	41.0753
130828	117.547	42.108
130822	117.7261	40.4581
130424	114.7047	36.4281
130427	114.2551	36.4067
130425	115.2486	36.3095
130428	114.8369	36.5772
130433	115.2991	36.6185
130432	115.0208	36.5119
130421	114.4944	36.6203
130431	114.8695	36.8736
130423	114.5869	36.2661
130430	115.2067	36.7972
130435	115.0385	36.7526
130426	113.7429	36.5981
130434	114.936	36.2505
130481	114.0583	36.7489
130429	114.6416	36.7702
131125	115.4904	38.2431
131128	116.3284	37.9123
131126	115.978	37.3569
131181	115.4702	37.556
131127	116.2001	37.6684
131124	115.74	38.223
131182	115.5866	37.957
131123	115.9201	38.0505
131122	115.9445	37.8276
131121	115.7576	37.461
131081	116.5743	39.1093
131028	116.955	39.8953
131025	116.5886	38.6688
131022	116.2896	39.3511
131082	117.0212	39.9674
131026	116.4948	38.9113
131024	117.0513	39.7431
131023	116.5605	39.3028
130322	119.0946	39.638
130323	119.3951	40.0129
130324	118.9855	39.9209
130321	119.1375	40.3536
130127	114.6073	37.6226
130182	114.8164	38.0549
130125	114.4574	38.5466
130183	115.0917	37.9911
130121	114.0779	38.0008
130126	114.1878	38.5109
130124	114.6329	37.9061
130131	113.8724	38.4087
130128	115.2331	38.1946
130130	114.9511	38.1832
130181	115.2987	37.9241
130184	114.7622	38.3775
130132	114.4283	37.8073
130129	114.2895	37.6281
130133	114.8349	37.7696
130123	114.5702	38.227
130225	118.9399	39.3572
130224	118.5493	39.3607
130223	118.5837	39.7855
130283	118.6869	40.0404
130227	118.3713	40.2385
130209	118.4267	39.2734
130229	117.7347	39.8188
130281	117.9576	40.1379
130524	114.7074	37.5174
130531	115.1981	37.0835
130529	115.0588	37.2786
130522	114.3846	37.4631
130535	115.5284	36.858
130525	114.7929	37.3646
130581	115.4794	37.2864
130527	114.753	37.0169
130523	114.5306	37.3005
130528	115.0216	37.612
130532	115.0048	37.0561
130534	115.6915	37.0405
130526	114.7699	37.1746
130582	114.283	36.9386
130533	115.3877	37.0783
130530	115.2572	37.4993
130521	114.1677	37.1524
130732	115.8922	40.956
130733	115.2198	41.026
130724	115.636	41.5804
130728	114.5026	40.5595
130730	115.634	40.3479
130723	114.6065	41.7845
130725	114.1525	41.1326
130729	114.6114	40.8471
130726	114.7125	39.8793
130721	115.0354	40.5601
130727	114.3943	40.1386
130722	114.7728	41.2936
130731	115.2239	40.1018
410522	114.3171	36.1251
410526	114.6736	35.4717
410581	113.861	36.0165
410527	114.8233	35.9065
410523	114.462	35.9079
410621	114.4671	35.6862
410622	114.169	35.6675
410822	113.075	35.186
419001	112.4052	35.1053
410883	112.7696	34.9258
410882	112.8883	35.1338
410825	113.0552	34.9502
410823	113.3999	35.0573
410821	113.3635	35.3096
410224	114.4521	34.726
410225	114.9802	34.8797
410221	114.7687	34.5059
410222	114.5021	34.4416
410223	114.161	34.3884
410324	111.617	33.9123
410328	111.5067	34.3452
410322	112.4769	34.8311
410326	112.4355	34.0629
410325	112.0495	34.0106
410323	112.1277	34.8376
410381	112.7348	34.6308
410329	112.4688	34.407
410327	112.0404	34.486
411122	113.9638	33.8444
411121	113.68	33.5493
411381	112.0568	32.6846
411322	113.0168	33.2999
411321	112.3936	33.4728
411325	111.8474	33.2243
411327	112.9985	32.9824
411328	112.8591	32.6199
411330	113.4341	32.4956
411323	111.4389	33.4869
411326	111.4453	32.9897
411329	112.4159	32.5534
411324	112.1932	33.0708
410421	113.0357	33.9154
410425	113.2332	34.0054
410423	112.7403	33.7486
410482	112.8127	34.1627
410481	113.5259	33.2896
410422	113.3506	33.551
410926	115.5384	35.8014
410923	115.2498	36.0976
410928	115.1566	35.5922
410922	115.1612	35.9243
410927	115.8857	35.9663
411282	110.7797	34.4371
411224	110.9947	33.9733
411221	111.8025	34.8396
411222	111.376	34.6436
411281	111.906	34.7495
411421	115.1784	34.6961
411423	115.2984	34.4546
411422	115.043	34.3997
411426	116.1574	34.2236
411481	116.3307	33.972
411425	115.9142	34.369
411424	115.309	34.1116
410727	114.4876	35.0403
410782	113.6878	35.5435
410724	113.6519	35.2034
410781	114.0781	35.4995
410721	113.8482	35.2205
410726	114.2313	35.2796
410725	113.9531	35.029
410728	114.7669	35.2181
411525	115.7097	32.1369
411522	114.8431	31.9414
411527	115.3245	32.4465
411526	115.1644	32.1327
411521	114.4435	32.0312
411524	115.3752	31.7662
411528	114.8716	32.4108
411523	114.859	31.6462
411025	113.5689	33.8619
411023	113.8352	34.0485
411024	114.2024	34.0119
411081	113.3926	34.2003
411082	113.8555	34.2366
410185	113.0417	34.4183
410181	113.0395	34.7037
410183	113.4398	34.514
410184	113.7361	34.4594
410182	113.3518	34.8061
410122	114.0112	34.7203
411625	115.3012	33.6415
411621	114.4373	34.1006
411626	114.902	33.7099
411628	115.3839	33.894
411623	114.5595	33.5209
411624	115.1787	33.2951
411627	114.8557	34.097
411622	114.478	33.7936
411681	114.8933	33.2744
411726	113.4471	32.8838
411723	114.6474	32.9921
411725	113.9635	32.7119
411727	114.3257	32.9219
411722	114.4092	33.3012
411728	113.9024	33.1678
411721	113.9228	33.3715
411729	114.9493	32.7835
411724	114.4979	32.5469
230624	124.2465	46.5616
230623	124.8967	47.1596
230622	124.769	45.6472
230621	125.3089	45.837
232721	124.912	51.8131
232723	122.7157	52.9456
232722	124.6402	52.7165
230126	127.3242	46.3404
230125	127.6616	45.7838
230124	128.9494	45.8197
230127	127.9298	46.2481
230183	128.3161	45.0838
230182	126.1889	45.4081
230128	128.7622	46.2478
230184	127.4911	44.7725
230129	128.4639	45.4895
230123	129.7215	46.2756
230421	130.7613	47.7469
230422	131.8565	47.483
231181	127.1115	48.1159
231121	125.7712	49.6218
231124	127.3166	49.3706
231182	126.6345	48.7491
231123	128.3708	48.8867
230381	133.1211	45.9972
230321	131.2256	45.2732
230382	132.1765	45.4697
230833	134.296	47.9261
230882	132.539	47.1706
230826	130.963	46.9892
230822	130.637	46.3066
230828	130.0724	46.9883
230881	133.2733	47.8336
231024	130.8503	44.0324
231083	129.2214	44.9036
231025	130.0231	45.3961
231085	130.3955	44.5768
231084	129.2153	44.058
231081	131.1024	44.408
230921	130.8181	45.9305
230231	126.0217	47.5922
230227	124.5717	47.6658
230225	123.8469	48.0115
230230	126.3521	48.009
230229	125.7064	48.167
230221	123.0891	47.2588
230281	125.0765	48.4814
230224	123.558	46.6032
230223	125.2946	47.7068
230523	132.4092	46.4093
230521	131.1505	46.8184
230524	133.7292	47.0726
230522	131.8549	46.7885
231281	125.3845	46.5354
231283	126.8971	47.4472
231222	126.2135	46.3583
231225	125.8412	47.2012
231223	125.9605	46.8465
231224	127.8444	47.0703
231226	127.7194	47.5841
231221	126.593	46.8694
231282	125.8497	46.0093
230722	130.0082	48.7695
230781	128.5525	46.8663
422823	110.3006	30.8274
422801	109.5174	30.3089
422828	110.2002	29.9188
422822	109.9395	30.5785
422827	109.2467	29.4256
422802	108.8271	30.2399
422826	109.0038	29.7362
422825	109.565	29.8861
421122	114.6281	31.2901
421127	115.9418	29.9988
421123	115.481	30.9323
421181	115.0897	31.2179
421126	115.6007	30.3287
421121	115.014	30.7237
421182	115.6258	30.0156
421125	115.2762	30.5074
421124	115.7743	30.8729
420281	114.8461	30.0728
420222	115.1404	29.828
420821	113.1122	31.0857
420822	112.3959	30.6645
420881	112.5848	31.2449
421022	112.1536	29.9571
421083	113.5389	29.9967
421023	113.0019	29.8489
421024	112.4737	30.1015
421081	112.5143	29.7422
421087	111.6962	30.1052
429005	112.7687	30.3431
429021	110.4872	31.5957
429006	113.1262	30.649
429004	113.3874	30.2939
420381	111.1932	32.5674
420325	110.6287	32.0798
420322	110.1501	33.0484
420321	110.7363	32.8643
420323	110.0727	32.2401
420324	109.7912	32.0377
421381	113.8126	31.6823
421281	113.8891	29.7425
421223	114.0679	29.4617
421221	113.9671	30.0138
421222	113.8532	29.2294
421224	114.6152	29.5576
420626	111.2099	31.7196
420625	111.4959	32.1734
420682	111.7658	32.4341
420624	111.7646	31.6432
420684	112.3727	31.6733
420683	112.7726	32.0925
420982	113.6333	31.3043
420922	114.3103	31.5782
420984	113.6816	30.622
420921	114.0348	31.2397
420981	113.5564	30.9257
420923	113.7781	31.0049
420582	111.8427	30.8255
420529	110.7099	30.1731
420526	110.8244	31.3193
420581	111.3755	30.2949
420525	111.5851	31.1768
420528	110.8539	30.4828
420583	111.7285	30.4517
420527	110.6859	30.9033
430721	112.1624	29.4489
430722	112.0443	28.8648
430781	111.9068	29.4744
430723	111.7077	29.7501
430724	111.6254	29.4862
430726	111.0442	29.8017
430725	111.2707	28.9178
431028	113.3656	26.5807
431027	113.9064	25.9866
431021	112.6081	25.8934
431024	112.4143	25.6372
431025	112.568	25.3439
431026	113.6776	25.5551
431022	112.9334	25.2758
431023	113.1983	26.2164
431081	113.4685	25.9371
430482	112.4355	26.3656
430424	113.029	27.085
430422	112.6485	26.7598
430423	112.7196	27.2819
430421	112.3515	27.1096
430481	112.9215	26.4239
430412	112.7087	27.2593
430426	111.9616	26.8068
431223	110.273	27.8959
431281	110.0871	27.2391
431225	109.8099	26.9141
431229	109.5908	26.5504
431226	109.7291	27.7913
431230	109.7446	26.2151
431227	109.1687	27.2345
431224	110.6585	27.8359
431222	110.6011	28.5766
431228	109.6111	27.4025
431221	110.1653	27.5209
431381	111.4939	27.6849
431382	111.7945	27.7437
431321	112.1879	27.4655
431322	111.2468	27.8732
430529	110.3253	26.3255
430525	110.5997	27.1031
430524	110.9733	27.3518
430521	111.8567	27.1936
430523	111.3323	26.9849
430527	110.2059	26.7144
430581	110.7458	26.7865
430528	110.9246	26.5485
430522	111.4712	27.4311
430382	112.533	27.9273
430321	112.7888	27.6692
430381	112.3551	27.7766
433125	109.5739	28.6724
433123	109.5188	28.0136
433126	110.0081	28.6035
433124	109.4391	28.4317
433101	109.7709	28.3171
433130	109.5159	29.2255
433122	110.0027	28.1644
433127	109.9761	29.0159
430923	111.3907	28.2865
430921	112.4444	29.2427
430922	111.9904	28.4641
430981	112.5649	28.9771
431124	111.602	25.4993
431122	111.3428	26.4955
431129	111.7524	24.9776
431125	111.2538	25.1999
431127	112.1963	25.3195
431126	111.988	25.6538
431121	111.9725	26.4608
431123	111.7162	25.9149
431128	112.2348	25.8905
430623	112.651	29.4933
430682	113.5197	29.4961
430681	113.125	28.8019
430626	113.7208	28.7622
430624	112.8053	28.713
430621	113.2375	29.1784
430821	110.9362	29.3976
430822	110.1873	29.5676
430802	110.501	29.0885
430181	113.7219	28.2344
430124	112.3604	28.1312
430112	112.8252	28.297
430121	113.2249	28.3227
430224	113.6524	26.8067
430281	113.4706	27.6622
430225	113.8505	26.3827
430223	113.4878	27.1722
430221	113.1533	27.5359
220882	123.7237	45.4324
220881	122.4536	45.4756
220822	122.7452	44.7857
220821	123.4522	45.9561
220621	127.6239	42.2779
220622	126.9024	42.4499
220681	127.1917	41.8165
220623	127.8643	41.5847
220282	127.0413	43.0566
220281	127.3517	43.7167
220284	126.1746	43.0574
220283	127.1167	44.3354
220221	126.2275	43.6014
220421	125.4548	42.6839
220422	125.1849	42.9479
220381	124.6858	43.7918
220322	124.3804	43.4144
220382	123.7085	43.7676
220323	125.2711	43.3463
220724	125.5645	45.131
220721	124.4816	44.8691
220723	123.9691	44.9269
220722	123.8665	44.3056
220523	126.3427	42.5579
220582	125.9989	41.2514
220524	125.9172	42.1856
220581	125.7235	42.5426
220521	125.8573	41.7291
222426	128.4376	42.701
222403	128.2394	43.5602
222406	128.9112	42.4664
222404	130.7023	43.0747
222405	129.3838	42.8442
222402	129.8343	43.0305
222424	129.9539	43.5401
222401	129.4713	43.0596
220183	125.769	44.5105
220181	125.9851	44.2097
220122	125.0943	44.4615
220182	126.6025	44.8794
320482	119.515	31.723
320481	119.3828	31.4252
320829	118.8282	33.2352
320831	119.1456	33.0258
320826	119.3249	33.8841
320830	118.5382	32.9716
320722	118.7923	34.5563
320721	119.0414	34.8895
320724	119.4463	34.1751
320723	119.3927	34.4068
320125	118.9719	31.3363
320124	119.0399	31.5969
320621	120.4739	32.5539
320684	121.3124	31.956
320681	121.6788	31.8713
320623	121.0592	32.3876
320682	120.5801	32.2736
320581	120.8314	31.6694
320583	120.9658	31.3289
320585	121.1589	31.5719
320509	120.6394	31.0148
320582	120.6272	31.9078
321284	120.0908	32.5264
321282	120.2768	32.0394
321283	120.1353	32.2136
321281	119.9964	32.9619
320281	120.3106	31.8374
320282	119.7902	31.3622
321322	118.8577	34.154
321324	118.3125	33.4259
321323	118.6569	33.7088
320321	116.6157	34.6957
320322	116.9114	34.7006
320382	117.903	34.4029
320324	117.8903	33.9465
320312	117.2953	34.2884
320381	118.3441	34.2844
320922	120.0266	34.0923
320982	120.5462	33.1908
320981	120.5637	32.7914
320923	119.7049	33.7119
320925	119.8364	33.4889
320924	120.2795	33.7454
320921	119.7976	34.2327
321023	119.4556	33.2258
321084	119.5034	32.8359
321012	119.7016	32.5398
321081	119.2009	32.3926
321181	119.6443	31.9602
321183	119.207	31.9326
321182	119.8451	32.1894
361024	116.0663	27.7145
361029	116.6196	28.2212
361030	116.3631	26.7618
361027	116.7577	27.9314
361025	115.8433	27.3724
361022	116.9317	27.2615
361021	116.6817	27.5189
361023	116.5003	27.1148
361026	116.2512	27.393
361028	117.0357	27.7452
360726	115.3966	25.2388
360725	114.1993	25.6796
360723	114.3664	25.4484
360728	115.0938	24.8241
360721	115.0725	25.902
360733	115.7651	25.5057
360727	114.7318	24.7727
360782	114.7125	25.8329
360730	116.0121	26.5902
360729	114.5223	24.8532
360781	115.9858	25.9218
360724	114.4026	25.9392
360735	116.3723	26.3055
360722	114.9818	25.286
360732	115.4465	26.4252
360734	115.6651	24.9051
360731	115.5088	25.9367
360829	114.4555	27.3613
360821	114.7512	27.144
360822	115.2546	27.1974
360881	114.1254	26.6331
360827	114.3705	26.3442
360826	114.9093	26.744
360828	114.825	26.4446
360823	115.2144	27.5892
360824	115.5068	27.7385
360825	115.5928	27.0975
360830	114.1884	26.973
360202	117.1862	29.2721
360222	117.3089	29.5565
360281	117.2732	28.9699
360426	115.634	29.4017
360428	116.342	29.3562
360429	116.2925	29.668
360421	115.842	29.6402
360430	116.6293	29.8345
360481	115.4596	29.6285
360423	115.0231	29.2638
360427	115.9648	29.3602
360424	114.4461	29
360425	115.7424	29.1413
360123	115.5952	28.8364
360124	116.3174	28.4417
360121	116.0712	28.6207
360122	115.9529	28.8126
360321	113.9597	27.2234
360323	114.07	27.578
360322	113.8678	27.8322
361181	117.7532	28.9407
361122	118.2771	28.3641
361125	117.6451	28.5138
361128	116.7876	29.243
361124	117.7134	28.1098
361121	117.9443	28.4056
361129	117.0144	28.7032
361130	117.7874	29.3272
361126	117.4166	28.4522
361127	116.6213	28.6827
361123	118.1689	28.7593
360521	114.6781	27.8449
360981	115.8234	28.1115
360921	115.18	28.7146
360983	115.3044	28.3652
360925	115.2377	28.946
360923	114.8609	28.199
360926	114.3701	28.6155
360922	114.3361	28.2094
360924	114.7743	28.4549
360982	115.4213	28.0025
360681	117.1978	28.1906
360622	116.9215	28.321
210381	122.7912	40.8403
210321	122.4436	41.3471
210323	123.346	40.4031
210521	124.1585	41.1956
210522	125.29	41.2618
210502	123.6925	41.2404
211381	120.8118	41.865
211321	120.305	41.3727
211322	119.6325	41.8422
211382	119.2715	40.9818
210282	122.2742	39.62
210281	121.7906	39.7089
210224	122.7482	39.2601
210283	122.9341	39.8589
