  620822    37.2
  620825    37.2
  621024    49.1
  621023    44.3
  621022    30.0
  621026    24.1
  621021    17.8
  621027    24.1
  621025    24.1
  620523     7.9
  620522    43.8
  620521    48.5
  620524     5.0
  620525    38.1
  620622     5.4
  620621     1.7
  620623    11.2
  620724     1.0
  620723     2.0
  620722     5.1
  620725     3.0
  620721    15.0
  445121    25.2
  445122    27.0
  440184    40.4
  440183    43.5
  441625    49.8
  441624    15.6
  441623     6.7
  441622    52.9
  441621    47.8
  441322    47.2
  441323    33.5
  441324    57.9
  440785    55.3
  440784    27.0
  440783    48.4
  440781    11.0
  445224    50.0
  445221    43.9
  445222    62.5
  445281    47.6
  440923    46.9
  440981    45.2
  440982    47.0
  440983    38.2
  441422    47.6
  441423    60.3
  441427    30.3
  441421    53.0
  441426    15.3
  441424    28.5
  441481    60.8
  441821     9.3
  441826     6.8
  441825     4.8
  441882     3.0
  441827    10.0
  441823     3.2
  441881    42.0
  440523    45.6
  441521     8.1
  441581    31.7
  441523    51.3
  440281     2.0
  440282     1.2
  440224     1.1
  440232     7.8
  440222     1.9
  440229     3.2
  440233    13.7
  441702    56.5
  441781    35.0
  441723    48.2
  441721    36.5
  445381    53.0
  445321    58.9
  445322    40.3
  445323    44.0
  440882    23.5
  440881    39.7
  440823    11.8
  440883    11.7
  440825    27.5
  441226    15.8
  441225    38.5
  441283    40.7
  441223    13.4
  441224     3.7
  441284    50.3
  451024     4.6
  451025     1.0
  451028     1.0
  451027     4.9
  451031     1.0
  451026     2.6
  451023     3.5
  451022     2.0
  451029     2.2
  451021     3.2
  451030     1.0
  450521    10.5
  451424     1.0
  451421     2.6
  451423     1.0
  451422     2.1
  451481     2.0
  451425     2.0
  450681     4.4
  450621     2.9
  450881     5.2
  450821     4.0
  450332     2.0
  450327     3.0
  450331     1.6
  450322     4.0
  450323     1.0
  450328     4.7
  450330     0.4
  450324     3.0
  450325     1.0
  450321     2.0
  450326     3.0
  450329     2.0
  451227     6.6
  451229     6.0
  451224     8.5
  451228     7.9
  451223    13.0
  451226     1.0
  451225     2.0
  451221     1.0
  451222     1.0
  451281     4.3
  451123     2.0
  451121     4.1
  451122     3.0
  451381     3.1
  451324     5.0
  451323     2.7
  451322     2.0
  451321     1.5
  450222     1.3
  450221     1.0
  450223     1.0
  450224     2.3
  450225     3.0
  450226     8.2
  450126     4.7
  450127     5.8
  450123     2.0
  450124    17.9
  450125     3.8
  450122     1.8
  450721    11.7
  450722    50.9
  450421     8.5
  450481    58.9
  450423     5.2
  450422     9.0
  450981    11.3
  450923    40.0
  450922    38.7
  450921    16.8
  450924    25.0
  520424     1.0
  520421     1.0
  520422     1.0
  520423     1.0
  520425     1.0
  520521     8.6
  520527    37.6
  520523     1.0
  520525     3.0
  520522     1.5
  520526     9.5
  520524     2.0
  520121     1.0
  520181     1.0
  520122     1.0
  520123     1.0
  520222     2.0
  520221     1.0
  522626     4.6
  522633     2.8
  522636     2.0
  522622     3.0
  522629     1.0
  522628     1.0
  522601     1.0
  522634     2.5
  522631     2.0
  522635     1.0
  522632     1.0
  522624     5.4
  522623     3.7
  522630     1.0
  522627     4.0
  522625     5.2
  522701     2.2
  522726     2.0
  522702     2.0
  522723     1.0
  522731     4.4
  522722     1.0
  522730     2.1
  522728     1.2
  522727     2.0
  522732     1.0
  522725     0.6
  522729     1.0
  522328     1.0
  522327     1.0
  522323     3.0
  522324     2.0
  522326     1.0
  522322     0.0
  522301     2.0
  522325     1.0
  520626     0.4
  520621     1.7
  520623     2.7
  520624     1.0
  520628     1.0
  520627     1.0
  520625     1.7
  520622     5.5
  520381    33.8
  520325     1.3
  520327     1.0
  520328     1.0
  520382     1.4
  520323     1.0
  520322     1.3
  520326     1.6
  520330     4.2
  520329     1.1
  520324     1.0
  520321     1.3
  130683     4.0
  130632     2.1
  130637     5.5
  130626     6.0
  130682    27.8
  130624     4.0
  130684     7.6
  130628     2.0
  130623     2.0
  130630     2.0
  130635     3.1
  130621     3.0
  130622     6.2
  130634     2.0
  130629     2.5
  130636     3.0
  130627     3.0
  130631    36.3
  130638     2.0
  130625     4.0
  130633     5.0
  130681     5.2
  130981    47.4
  130921    20.5
  130923    48.9
  130924    60.8
  130984    16.7
  130983    21.9
  130930    47.1
  130927    38.3
  130922     9.9
  130982     3.6
  130926     8.9
  130928    60.4
  130929    27.8
  130925    58.6
  130821     4.4
  130826     4.0
  130827     8.5
  130825    12.4
  130824     4.4
  130823     9.2
  130828     4.2
  130822     3.9
  130424    28.3
  130427    44.6
  130425    42.7
  130428    29.9
  130433    56.7
  130432    43.7
  130421    40.0
  130431    50.2
  130423    29.0
  130430    53.9
  130435    41.8
  130426    19.0
  130434    39.0
  130481    46.2
  130429    36.0
  131125     5.5
  131128    43.4
  131126    58.7
  131181    59.3
  131127    58.0
  131124     7.8
  131182    24.2
  131123    51.0
  131122    56.2
  131121    56.6
  131081     2.1
  131028    21.8
  131025     4.0
  131022     9.0
  131082     8.7
  131026     1.8
  131024    22.5
  131023     9.0
  130322    49.4
  130323     8.2
  130324    15.8
  130321     5.4
  130127     6.1
  130182     2.5
  130125     2.0
  130183     2.0
  130121     2.0
  130126     1.8
  130124     2.0
  130131     1.9
  130128     3.9
  130130     2.9
  130181    15.2
  130184     4.1
  130132     2.0
  130129     3.0
  130133     7.9
  130123     2.0
  130225    35.5
  130224    19.3
  130223    27.2
  130283    13.2
  130227     5.1
  130209     7.5
  130229    31.7
  130281     5.6
  130524    10.8
  130531    54.9
  130529    31.4
  130522     5.5
  130535    62.3
  130525    23.2
  130581    40.2
  130527    34.7
  130523    10.1
  130528    20.2
  130532    51.1
  130534    51.1
  130526    25.5
  130582    67.0
  130533    61.0
  130530    46.9
  130521    13.2
  130732     5.5
  130733     3.0
  130724     5.6
  130728     2.0
  130730     2.0
  130723     6.0
  130725     4.0
  130729     2.4
  130726     4.0
  130721     4.0
  130727     5.4
  130722     3.0
  130731     3.0
  410522    45.5
  410526    79.5
  410581    38.8
  410527    58.0
  410523    60.9
  410621    46.3
  410622    42.1
  410822    29.9
  419001     5.8
  410883    37.0
  410882    17.6
  410825    38.0
  410823    41.6
  410821    38.4
  410224    49.2
  410225    77.1
  410221    48.6
  410222    41.0
  410223    19.0
  410324     7.9
  410328     5.5
  410322    19.4
  410326    15.0
  410325     9.0
  410323     3.8
  410381    46.4
  410329    16.5
  410327     9.0
  411122     2.6
  411121     2.0
  411381     1.0
  411322     1.0
  411321     7.0
  411325     7.3
  411327     1.0
  411328     1.0
  411330     1.0
  411323     4.5
  411326     1.0
  411329     1.0
  411324     1.0
  410421     4.0
  410425     1.7
  410423     7.5
  410482    14.6
  410481     1.0
  410422     1.5
  410926    46.8
  410923    30.0
  410928    46.4
  410922    33.3
  410927    56.9
  411282     3.8
  411224     7.0
  411221     2.0
  411222     5.4
  411281     1.5
  411421    67.8
  411423    18.0
  411422    32.2
  411426    22.0
  411481     2.0
  411425    17.9
  411424    17.6
  410727    66.0
  410782    49.0
  410724    50.0
  410781    43.2
  410721    48.8
  410726    43.8
  410725    41.5
  410728    78.4
  411525     2.1
  411522     1.0
  411527     1.0
  411526     1.0
  411521     1.0
  411524     1.0
  411528     0.4
  411523     0.6
  411025     2.4
  411023     6.5
  411024     6.1
  411081     5.2
  411082    15.3
  410185    21.9
  410181    31.5
  410183    28.9
  410184    22.7
  410182    41.0
  410122    38.1
  411625     1.8
  411621     4.0
  411626     2.0
  411628     6.0
  411623     4.0
  411624     0.0
  411627    10.4
  411622     2.0
  411681     0.8
  411726     1.0
  411723     1.0
  411725     1.0
  411727     1.0
  411722     1.0
  411728     1.0
  411721     1.7
  411729     0.2
  411724     1.0
  230624     1.0
  230623     1.6
  230622     3.5
  230621     1.3
  232721    34.3
  232723    22.0
  232722    51.5
  230126     2.0
  230125     1.0
  230124     1.0
  230127     2.5
  230183     4.6
  230182     3.0
  230128     3.0
  230184     6.3
  230129     3.1
  230123     2.0
  230421     2.7
  230422     1.8
  231181     2.9
  231121     3.0
  231124     1.0
  231182     2.0
  231123     4.9
  230381    22.8
  230321    56.5
  230382    47.2
  230833     3.0
  230882     2.3
  230826     1.0
  230822     2.0
  230828     1.0
  230881     4.0
  231024    35.8
  231083    28.5
  231025    29.0
  231085    51.5
  231084    38.7
  231081    28.9
  230921     5.9
  230231     2.0
  230227     3.1
  230225     2.0
  230230     2.0
  230229     2.0
  230221     1.0
  230281     3.7
  230224     2.0
  230223     1.0
  230523     1.1
  230521     1.0
  230524     3.0
  230522     1.1
  231281     6.3
  231283     2.5
  231222     4.0
  231225     3.0
  231223     7.6
  231224     2.7
  231226     3.0
  231221     2.3
  231282     1.3
  230722     7.6
  230781     4.0
  422823     2.3
  422801     1.0
  422828     1.8
  422822     3.7
  422827     1.5
  422802     1.0
  422826     1.0
  422825     2.0
  421122     1.0
  421127     1.0
  421123     2.0
  421181     1.0
  421126     1.0
  421121     1.0
  421182     1.0
  421125     1.0
  421124     0.3
  420281     1.0
  420222     1.0
  420821    15.1
  420822     1.0
  420881     1.1
  421022     1.0
  421083     5.0
  421023     2.0
  421024     1.0
  421081     0.6
  421087     1.0
  429005     1.4
  429021     3.0
  429006     2.0
  429004     3.1
  420381     2.3
  420325     2.0
  420322     4.0
  420321     1.8
  420323     2.7
  420324     1.1
  421381     1.0
  421281     1.0
  421223     1.0
  421221     1.5
  421222     1.0
  421224     1.0
  420626     1.0
  420625     3.7
  420682     1.0
  420624     1.2
  420684     2.0
  420683     1.1
  420982     6.0
  420922     1.0
  420984     2.8
  420921     1.0
  420981     4.8
  420923     1.9
  420582     1.0
  420529     2.0
  420526     1.0
  420581     2.1
  420525     2.0
  420528     2.0
  420583     1.0
  420527     2.0
  430721     0.5
  430722     1.6
  430781     0.9
  430723     1.0
  430724     1.0
  430726     1.0
  430725     2.0
  431028     1.0
  431027     3.9
  431021     3.3
  431024     3.0
  431025     3.2
  431026     1.0
  431022     2.0
  431023     4.0
  431081     2.7
  430482     1.2
  430424     1.0
  430422     1.0
  430423     1.0
  430421     0.6
  430481     1.8
  430412     1.0
  430426     1.0
  431223     1.0
  431281     1.9
  431225     0.1
  431229     1.0
  431226     1.0
  431230     0.5
  431227     5.9
  431224     3.0
  431222     1.5
  431228     1.1
  431221     1.0
  431381     1.0
  431382     2.5
  431321     1.0
  431322     1.4
  430529     1.3
  430525     1.0
  430524     2.0
  430521     1.0
  430523     1.2
  430527     1.9
  430581     2.0
  430528     2.5
  430522     1.7
  430382     1.0
  430321     2.0
  430381     1.0
  433125     1.0
  433123     1.0
  433126     1.0
  433124     1.0
  433101     1.0
  433130     1.0
  433122     0.0
  433127     1.0
  430923     2.0
  430921     1.0
  430922     2.0
  430981     1.0
  431124     5.0
  431122     2.6
  431129     2.1
  431125     2.0
  431127     3.0
  431126     4.0
  431121     1.3
  431123     2.0
  431128     1.6
  430623     1.0
  430682     1.0
  430681     1.0
  430626     0.4
  430624     1.0
  430621     0.0
  430821     2.4
  430822     1.9
  430802     2.0
  430181     1.0
  430124     1.0
  430112     1.0
  430121     2.0
  430224     2.0
  430281     1.0
  430225     9.0
  430223     1.0
  430221     1.2
  220882     1.3
  220881     2.0
  220822     2.0
  220821     3.0
  220621    34.8
  220622     7.6
  220681    51.7
  220623    62.8
  220282     6.5
  220281    32.7
  220284    21.8
  220283    40.1
  220221    41.0
  220421    14.5
  220422    12.0
  220381     5.1
  220322    18.2
  220382     2.0
  220323    13.4
  220724     1.0
  220721     1.3
  220723     1.9
  220722     5.3
  220523     3.0
  220582    65.0
  220524    23.1
  220581     5.0
  220521    64.0
  222426    35.9
  222403    11.1
  222406    36.0
  222404    32.0
  222405    30.0
  222402    24.0
  222424    31.4
  222401    27.4
  220183     8.6
  220181    17.3
  220122     8.2
  220182     5.0
  320482     2.0
  320481     1.0
  320829     8.1
  320831     3.0
  320826     2.0
  320830     6.4
  320722    16.6
  320721    31.0
  320724     0.9
  320723     3.0
  320125     1.0
  320124     2.0
  320621     1.7
  320684     2.0
  320681     1.0
  320623     1.6
  320682     1.0
  320581     1.3
  320583     2.0
  320585     1.0
  320509     2.0
  320582     0.9
  321284     1.0
  321282     1.0
  321283     1.0
  321281     1.0
  320281     1.6
  320282     2.0
  321322     2.5
  321324     1.1
  321323     3.0
  320321    60.8
  320322    46.8
  320382    23.6
  320324     3.0
  320312    14.2
  320381    17.2
  320922     1.0
  320982     2.0
  320981     1.6
  320923     1.0
  320925     4.6
  320924     6.0
  320921     1.3
  321023     1.4
  321084     1.3
  321012     1.0
  321081     2.0
  321181     2.0
  321183     3.0
  321182     1.1
  361024     1.0
  361029     1.0
  361030    14.1
  361027    19.0
  361025     1.0
  361022    42.2
  361021    15.6
  361023    19.2
  361026     6.6
  361028    42.3
  360726     7.2
  360725     2.2
  360723     2.2
  360728     7.4
  360721     1.7
  360733     8.1
  360727     2.1
  360782     2.0
  360730     7.4
  360729     1.4
  360781     3.4
  360724     2.0
  360735     7.7
  360722     1.8
  360732     1.0
  360734    25.0
  360731     2.0
  360829     1.0
  360821     1.0
  360822     1.0
  360881     3.5
  360827     3.0
  360826     3.7
  360828     1.9
  360823     1.0
  360824     1.0
  360825     1.0
  360830     1.2
  360202     3.0
  360222     6.2
  360281     3.0
  360426     1.0
  360428     1.0
  360429     1.0
  360421     1.0
  360430     1.0
  360481     1.0
  360423     1.1
  360427     1.0
  360424     1.0
  360425     0.0
  360123     1.0
  360124     1.2
  360121     1.0
  360122     1.0
  360321     1.7
  360323     1.2
  360322     1.0
  361181     5.9
  361122    44.4
  361125    26.0
  361128     2.0
  361124    49.3
  361121    29.0
  361129     1.9
  361130     1.5
  361126    38.0
  361127     3.0
  361123    25.6
  360521     1.6
  360981     0.2
  360921     1.3
  360983     1.0
  360925     2.0
  360923     1.0
  360926     5.6
  360922     3.4
  360924     3.7
  360982     1.0
  360681    20.0
  360622     9.2
  210381    64.2
  210321    46.6
  210323    69.3
  210521    23.6
  210522    50.2
  210502    35.2
  211381    41.9
  211321     7.0
  211322    31.5
  211382     2.8
  210282    42.6
  210281    17.0
  210224    63.8
  210283    83.6
  210681    31.7
  210682    39.0
  210624    46.5
  210421    33.0
  210423    52.1
  210422    55.0
  210921    40.9
  210922    31.8
  211422     3.7
  211421     4.6
  211481     4.0
  210726    62.0
  210781     8.0
  210727    13.6
  211081    28.9
  211021    58.3
  211121    65.4
  211122    53.0
  210124    69.8
  210123    54.6
  210122    35.0
  210181    41.8
  211224    17.0
  211282    58.3
  211281    66.2
  211221    59.2
  211223    33.2
  210882    50.7
  210881    50.5
  152922     0.9
  152921     1.0
  152923     0.0
  150822     2.6
  150826     2.6
  150802     2.0
  150825     2.6
  150823     2.6
  150824     2.6
  150821     2.6
  150223     3.6
  150222     3.0
  150221     2.6
  150421     2.0
  150430    49.6
  150423     1.2
  150422     4.0
  150428    27.6
  150425     5.0
  150424     3.0
  150429    62.0
  150426    39.8
  150621     4.2
  150624     2.0
  150623     1.8
  150625     2.0
  150626     2.0
  150627     1.0
  150622     1.0
  150123     2.0
  150124     1.0
  150121     2.0
  150122     1.0
  150125     2.0
  150721     2.0
  150725     2.1
  150784    21.8
  150723     1.0
  150724     3.0
  150785     5.3
  150702     3.0
  150781    18.9
  150722     1.0
  150727     5.0
  150726     1.0
  150782     2.4
  150783     2.6
  150581     3.9
  150523     4.7
  150522     5.6
  150521     2.0
  150524    27.0
  150525    28.3
  150526     1.7
  150928     5.0
  150926     5.0
  150927     5.0
  150981     5.0
  150922     5.0
  150925     5.0
  150923     5.0
  150929     5.0
  150924     5.0
  150921     5.0
  152522     2.0
  152525     1.0
  152531     1.0
  152501     1.9
  152524     1.0
  152523     3.0
  152527     7.1
  152526     1.0
  152502     3.0
  152528     1.1
  152530     2.4
  152529     5.4
  152202     2.8
  152221     1.3
  152222     2.6
  152224     1.7
  152201     2.7
  152223     2.0
  640424    14.5
  640423     9.7
  640425     9.7
  640422    55.8
  640221     3.0
  640381     3.4
  640324     3.4
  640323    50.0
  640122     2.0
  640181     6.3
  640121     3.1
  640522     7.9
  640521     2.4
  632622     2.0
  632624     1.0
  632623     1.0
  632625     1.7
  632626     1.0
  632621     2.1
  632224     2.0
  632223     4.9
  632221     4.3
  632222     1.6
  632126     5.0
  632127     4.4
  632123     3.2
  632122     5.1
  632121     4.9
  632128     4.6
  632521     2.0
  632523     3.0
  632525     3.0
  632522     4.0
  632524     3.5
  632802     4.2
  632822     5.1
  632801     2.0
  632823     2.5
  632821     4.0
  632324     2.0
  632322     4.4
  632321     6.4
  632323     2.0
  630121     3.0
  630123     2.5
  630122     2.4
  632723     2.3
  632725     3.8
  632726     1.9
  632721     3.3
  632722     2.0
  632724     2.1
  371625    89.0
  371621    84.3
  371623    61.7
  371622    79.6
  371624    55.1
  371626    93.6
  371481    71.0
  371424    95.3
  371421    92.0
  371422    82.3
  371426    77.2
  371425    94.0
  371423    63.4
  371428    53.1
  371427    47.0
  371482    88.4
  370523    88.0
  370521    55.2
  370522    68.3
  371721    60.1
  371723    55.8
  371722    27.4
  371727    75.1
  371728    85.8
  371724    59.5
  371726    61.8
  371725    35.8
  370125    97.0
  370124    72.0
  370126    92.8
  370181    95.0
  370829    40.0
  370828    40.0
  370832    22.3
  370881    33.0
  370831    39.0
  370826    44.3
  370830    37.0
  370882    15.8
  370827    40.3
  370883    42.9
  371523    56.0
  371524    85.8
  371526    57.3
  371525    66.2
  371581    63.7
  371522    24.9
  371521    57.7
  371324    26.5
  371325    50.8
  371327    30.9
  371329    24.5
  371328    35.4
  371326    20.9
  371322    46.6
  371321    27.9
  371323    63.5
  370282    29.9
  370284    29.5
  370281    60.5
  370285    66.8
  370283    88.1
  371122    30.1
  371121    41.8
  370923    64.0
  370983    81.0
  370921    60.0
  370982    54.0
  371082    34.3
  371083    13.8
  371081    42.6
  370784    85.0
  370725    86.3
  370786    88.2
  370785    88.0
  370724    86.6
  370781    94.7
  370783    89.9
  370782    60.9
  370687    18.2
  370682    64.0
  370683    73.5
  370681    49.2
  370684    21.0
  370686    50.1
  370634    22.7
  370685    62.0
  370481    20.3
  370322    89.5
  370321    89.3
  370323    79.1
  140227     1.0
  140223     2.7
  140225     2.0
  140224     4.8
  140222     4.0
  140221     2.4
  140226     1.0
  140581    28.0
  140524    30.0
  140521    32.8
  140522     2.7
  140525     3.7
  140723     5.9
  140781     5.3
  140729     4.2
  140728    25.7
  140727    22.2
  140725     2.0
  140726     8.0
  140724     2.2
  140721    11.0
  140722    11.0
  141026    59.6
  141030    13.9
  141034     7.1
  141027     5.8
  141025     8.2
  141024     8.3
  141081     3.0
  141082     7.0
  141028    54.2
  141033    10.0
  141021     3.0
  141031     5.1
  141029    32.0
  141023     3.5
  141022     3.7
  141032     7.9
  141128     3.1
  141182     7.3
  141122     3.4
  141130     4.3
  141127     2.0
  141124     1.4
  141125     2.0
  141126     3.0
  141121     9.0
  141181     3.0
  141123     2.0
  141129     5.0
  140624     2.9
  140621     3.0
  140622     1.0
  140623     1.0
  140181     4.0
  140123     2.0
  140121     6.3
  140122     2.2
  140931     1.4
  140923     1.5
  140921     2.3
  140924     3.0
  140930     1.6
  140926     2.6
  140929     1.2
  140925     2.1
  140932     2.0
  140927     1.3
  140922     3.0
  140928     1.0
  140981     2.0
  140321     1.0
  140322     3.0
  140882    38.3
  140824     5.7
  140826     2.0
  140821    14.0
  140829     4.6
  140830     5.0
  140822    32.1
  140823     5.1
  140828     9.7
  140825     4.9
  140881     5.0
  140827     2.0
  140427    34.7
  140426    23.2
  140481    25.1
  140425    55.1
  140430    31.2
  140431    26.8
  140424    34.4
  140429    25.0
  140423    16.2
  140421    29.1
  140428    20.3
  610929     3.8
  610921    63.1
  610925    22.8
  610923    78.0
  610926    29.2
  610922    84.2
  610928    45.0
  610927    10.4
  610924    51.0
  610330    57.6
  610322    51.8
  610324    59.7
  610329    53.9
  610327    38.5
  610326    62.0
  610323    62.9
  610328    25.9
  610331    47.2
  610722    42.8
  610730    61.7
  610729    30.9
  610727    60.9
  610725    27.7
  610721    53.0
  610726    52.1
  610724    80.8
  610723    45.6
  610728    85.3
  611022     7.0
  611021    12.6
  611024    12.6
  611023    12.6
  611026    12.6
  611025    12.6
  610222    34.4
  610527    36.7
  610525    45.7
  610523     2.1
  610528    50.1
  610581    50.2
  610524    19.4
  610521    17.4
  610582    10.0
  610526    36.2
  610522    11.0
  610126    34.1
  610125    40.8
  610122    33.2
  610115    51.0
  610116    64.3
  610124    51.9
  610427    43.3
  610430    30.9
  610423    62.9
  610425    40.5
  610424    55.3
  610422    57.0
  610431    60.7
  610481    58.8
  610429    36.5
  610426    36.0
  610428    49.4
  610624    67.2
  610628    52.0
  610627    30.1
  610632    41.3
  610631    42.0
  610629    31.4
  610626    75.3
  610622    13.1
  610621    27.9
  610630    72.9
  610625    60.1
  610623     6.8
  610825    43.1
  610822     1.0
  610823     3.5
  610828     8.0
  610824    11.7
  610827     3.8
  610830     5.9
  610821     2.0
  610826     2.2
  610829     2.9
  610831     2.8
  310113     3.0
  310230     2.7
  310120     2.0
  310109     3.0
  310101     3.0
  310114     1.9
  310116     5.6
  310106     3.0
  310112     3.0
  310115     2.2
  310107     3.0
  310118     2.0
  310117     3.0
  310104     3.0
  310110     3.0
  310108     3.0
  310105     3.0
  513231     5.7
  513228    15.0
  513233     2.6
  513226    45.3
  513225     3.4
  513222    15.2
  513229    46.3
  513223     5.0
  513230    11.6
  513232     1.3
  513224     6.7
  513221    36.0
  513227    10.5
  511922    66.8
  511923    95.9
  511921    96.2
  510184    58.0
  510129    49.4
  510181    47.7
  510121    40.0
  510182    40.2
  510124    59.0
  510131    44.2
  510183    44.7
  510122    35.0
  510132    55.1
  511721    40.0
  511724    38.8
  511723    13.8
  511725    57.8
  511781    69.6
  511722    28.6
  510681    36.0
  510626    20.0
  510683    32.5
  510682    21.4
  510623    40.8
  513335    13.7
  513331     6.2
  513323    12.2
  513326    13.2
  513337     9.7
  513338     9.9
  513330     4.0
  513328     3.0
  513324    16.6
  513321    12.2
  513334    47.8
  513327    10.6
  513322    14.3
  513333     2.5
  513332     2.0
  513336     6.3
  513329    13.0
  513325    12.0
  511681    24.9
  511623    14.2
  511622    74.9
  511621    68.5
  510824    42.0
  510823    61.0
  510822     4.0
  510821    35.6
  511132    45.9
  511181    17.9
  511126    65.6
  511123    41.9
  511124    26.8
  511133    57.0
  511129    40.0
  513429    34.1
  513424    38.9
  513435    38.3
  513426    25.5
  513425    34.4
  513430    38.9
  513437    30.6
  513436    56.8
  513433    14.4
  513422     6.5
  513427    49.5
  513428    44.9
  513401    12.0
  513432    30.0
  513423    11.9
  513434    17.1
  513431    47.2
  510525    18.7
  510522    27.0
  510521    77.3
  510524    31.2
  511424    45.3
  511423    30.2
  511422    40.0
  511425    62.7
  511421    37.7
  510724    63.5
  510726    27.3
  510781     3.0
  510727     5.0
  510722    50.8
  510723    53.2
  510725    61.0
  511381    54.0
  511321    73.9
  511323    84.0
  511325    90.8
  511324    82.7
  511322    86.7
  511028    86.0
  511024    38.2
  511025    59.8
  510421    41.3
  510411    68.8
  510422    67.2
  510923    86.8
  510921    91.2
  510922    81.6
  511827    14.9
  511823    11.7
  511826    62.8
  511803    41.0
  511824     8.7
  511825    44.0
  511822    17.2
  511525    49.0
  511526    33.3
  511523    51.4
  511527    42.6
  511503    58.3
  511529    22.0
  511528    27.3
  511521    33.1
  511524    52.0
  512021    93.0
  512081    56.1
  512022    86.1
  510322    67.8
  510321    48.0
  120115    32.8
  120113    24.3
  120110     5.0
  120101     7.4
  120105     9.5
  120102     6.6
  120103     5.9
  120106    11.0
  120225     4.4
  120112     5.3
  120223     4.1
  120104     7.2
  120221    22.9
  120114    17.3
  120111     6.0
  542527    12.7
  542523     8.7
  542526    43.2
  542525    28.2
  542521    44.1
  542524     8.4
  542522    14.6
  542127    11.0
  542133    26.4
  542126    15.0
  542121     2.6
  542125     6.0
  542123     5.1
  542122     2.1
  542124     7.6
  542132     8.1
  542129    11.9
  542128    13.8
  540126    24.5
  540122    28.0
  540125    15.0
  540121    72.0
  540127    11.3
  540123     7.0
  540124    12.6
  542625     7.8
  542626    11.1
  542622    12.5
  542627    10.8
  542621    30.2
  542623     7.2
  542624    12.8
  542425     3.2
  542429     5.8
  542428     5.6
  542423    20.1
  542422    11.4
  542421     7.7
  542430     4.9
  542424     4.3
  542426     4.4
  542427     3.1
  542327    14.7
  542329    17.2
  542332    27.0
  542324     8.0
  542338    16.9
  542335    36.7
  542323    12.4
  542331     6.0
  542326    11.6
  542322    21.2
  542336    22.0
  542330    11.7
  542337    48.9
  542325    22.1
  542328    14.1
  542334    23.0
  542333    53.2
  542227     2.2
  542232    17.4
  542223    14.7
  542229     9.4
  542233    19.2
  542231     5.8
  542228    11.3
  542221    18.7
  542225     7.9
  542226    11.0
  542224    13.8
  542222    21.2
  652928    47.0
  652926    74.4
  652929     8.2
  652923    36.0
  652924    64.7
